Date,Open,High,Low,Close,Volume
20160706,35.535,36.6011,35.4639,35.5353,592020
20160705,35.1086,36.9564,35.1086,35.8907,1658790
20160704,33.7583,35.1086,33.7583,34.9668,1206430
20160701,33.6161,33.9715,33.4029,33.7586,523850
20160630,33.474,33.7583,33.4029,33.6164,478490
20160629,33.1186,33.6872,33.1186,33.6164,544530
20160628,32.5501,33.2608,32.5501,32.9768,403030
20160627,32.9765,32.9765,32.2658,32.8346,341850
20160624,34.0425,34.1136,31.7683,33.2611,827980
20160623,33.3318,34.1136,33.2608,34.1139,688340
20160622,33.4029,33.474,33.0476,33.2611,483280
20160621,33.3318,33.474,33.2608,33.4032,527750
20160620,33.474,33.6161,32.9054,33.3321,622260
20160617,33.6161,33.9004,33.474,33.4743,946910
20160616,34.0425,34.1847,33.8293,33.9007,627180
20160615,34.2557,34.2557,33.9004,33.9718,603140
20160614,34.1847,34.54,33.9715,34.3271,789760
20160613,34.469,34.7532,34.3268,34.3982,1201150
20160610,34.1847,34.8954,34.1847,34.4693,885040
20160609,34.0425,34.3268,33.9004,34.185,401410
20160608,34.1847,34.54,33.9715,34.0428,912800
20160607,34.1136,34.3268,33.9004,34.185,435960
20160606,33.474,34.469,33.474,33.9718,783790
20160603,33.4029,33.7583,33.4029,33.6164,440430
20160602,33.2608,33.6161,33.1186,33.4743,290780
20160601,33.0476,33.4029,33.0476,33.3321,370980
20160531,33.3318,33.7583,33.1186,33.19,490340
20160530,32.479,33.2608,32.2658,33.2611,535160
20160527,32.2658,32.4079,31.8394,32.195,591480
20160526,32.6922,32.9054,32.1947,32.195,722940
20160525,33.0476,33.1897,32.6922,32.6925,272480
20160524,32.9765,33.0476,32.3369,32.6214,757630
20160523,33.6161,33.9715,32.7633,32.7636,701070
20160520,34.54,34.6822,33.545,33.6875,1038420
20160519,34.8243,34.8243,34.1847,34.185,402860
20160518,34.3268,35.3929,34.2557,34.8246,1259090
20160517,34.2557,34.6822,34.0425,34.3271,663200
20160516,33.6872,34.3268,33.545,34.3271,377280
20160513,34.1136,34.3268,33.4029,33.8296,679240
20160512,34.8243,35.0375,34.1136,34.1139,488750
20160511,34.54,34.9664,34.3268,34.8246,713460
20160510,34.1136,34.54,33.8293,34.5403,544750
20160509,34.54,35.0375,34.1136,34.1139,831230
20160506,33.6872,34.6822,33.545,34.5403,1525690
20160505,33.0476,33.9715,32.9054,33.4743,1076200
20160504,32.5501,33.1897,32.1236,32.7636,747740
20160429,32.4079,33.2608,32.4079,32.6925,726380
20160428,32.6922,33.2608,32.479,32.8346,693290
20160427,33.545,33.7583,32.6211,32.6925,1194570
20160426,32.3369,33.545,32.3369,33.5454,835300
20160425,32.6211,33.2608,32.6211,32.6214,1300050
20160422,30.489,32.5501,30.489,32.4793,2478140
20160421,30.418,30.7022,30.2758,30.4893,818280
20160420,30.2048,30.418,29.9205,30.4182,769750
20160419,30.2758,30.7733,29.9915,30.134,983900
20160415,30.2048,30.9155,30.0626,30.205,1187790
20160414,29.7783,30.2048,29.7073,30.0629,774160
20160413,29.7783,30.1337,29.7073,29.7786,633990
20160412,29.5651,30.2758,29.1387,29.9208,970780
20160411,29.423,29.8494,29.0676,29.5654,985640
20160408,29.4941,29.6362,29.3519,29.4233,653640
20160407,29.9915,29.9915,29.2098,29.6365,594270
20160406,29.1387,29.8494,29.0676,29.8497,920280
20160405,29.0676,29.423,28.9255,29.139,610190
20160404,29.2808,29.3519,28.7834,29.0679,439520
20160401,29.1387,29.423,28.9966,29.0679,554870
20160331,29.8494,29.9915,29.1387,29.139,937910
20160330,29.5651,30.0626,29.5651,29.9208,444490
20160329,30.489,30.489,29.8494,29.8497,325890
20160328,30.489,30.5601,30.2758,30.4182,533900
20160325,29.8494,30.418,29.5651,30.4182,1381530
20160324,30.489,30.5601,29.8494,29.9208,825250
20160323,30.7733,30.7733,30.418,30.4893,645700
20160322,30.5601,30.7733,30.418,30.7736,592130
20160321,30.7733,31.1997,30.418,30.4893,1862820
20160318,30.2758,30.418,29.9915,30.205,3546350
20160317,30.3469,31.0576,30.3469,30.3472,1074970
20160316,29.9205,30.9155,29.9205,30.7025,1864950
20160315,29.4941,29.9205,29.4941,29.8497,1294120
20160314,29.6362,29.6362,29.3519,29.6365,807110
20160311,29.7073,29.7783,29.4941,29.5654,510750
20160310,29.4941,29.6362,29.1387,29.5654,643780
20160309,29.6362,29.7783,29.3519,29.4233,469530
20160308,29.7073,29.8494,29.423,29.5654,775770
20160307,29.7073,29.9915,29.6362,29.7075,567700
20160304,29.5651,30.2048,29.4941,29.7075,681190
20160303,29.5651,29.9205,29.4941,29.5654,464550
20160302,29.2098,29.7783,29.1387,29.6365,647420
20160301,29.1387,29.4941,28.9255,28.9258,849900
20160229,29.7073,29.8494,29.1387,29.139,887030
20160226,29.8494,29.8494,29.3519,29.8497,493160
20160225,30.2048,30.5601,29.5651,29.7075,1236220
20160224,29.1387,30.5601,28.9255,30.0629,1653800
20160223,28.9255,29.5651,28.9255,29.139,1130660
20160222,28.4991,28.7834,28.428,28.7125,653090
20160219,28.8544,28.8544,28.4991,28.4993,473670
20160218,28.428,29.0676,28.3569,28.6415,735780
20160217,28.6412,28.8544,28.2859,28.2861,827530
20160216,28.4991,28.9966,28.4991,28.6415,390050
20160215,28.2859,28.8544,28.0016,28.6415,800790
20160205,28.1437,28.7123,28.1437,28.4993,268300
20160204,28.428,28.8544,28.428,28.4283,286750
20160203,28.428,28.428,27.9305,28.144,802180
20160202,28.7123,28.9966,28.6412,28.7125,603810
20160201,29.423,29.4941,28.9255,28.9258,223320
20160129,28.7834,29.423,28.6412,29.4233,1019250
20160128,28.6412,28.9966,28.6412,28.7836,562170
20160127,29.3519,29.3519,28.7834,28.7836,582060
20160126,28.7834,29.3519,28.6412,28.8547,656340
20160125,28.428,29.7783,28.428,29.6365,1367810
20160122,28.428,28.4991,27.433,28.144,777540
20160121,28.0016,28.428,27.7884,28.0018,654450
20160120,28.428,29.1387,28.0727,28.4283,733790
20160119,27.433,28.7123,27.433,28.6415,771340
20160118,28.0727,28.428,27.0066,27.4333,1614080
20160115,29.7073,29.8494,28.8544,28.8547,880150
20160114,29.7073,29.9915,29.4941,29.7075,641380
20160113,30.418,30.489,30.0626,30.0629,448800
20160112,29.8494,30.3469,29.8494,30.3472,481040
20160111,29.9915,30.1337,29.7073,29.7786,742390
20160108,30.0626,30.2758,29.6362,29.9918,676340
20160107,30.418,30.489,29.8494,30.205,935460
20160106,30.2048,30.7022,30.2048,30.5604,699490
20160105,30.489,30.8444,30.1337,30.205,1133260
20160104,30.7022,31.2708,30.2758,30.7025,761750
